yelp_id,place_id,name,street_name,city,county,state,postal_code,coordinates,rating,review_count,business_status,category,hours
44YhZzy9cPvttgERtYg5aA,ChIJl3_LMPySOIgRv4mNZwpkt28,"('Windchimes Chinese Restaurant',)",5742 Frantz Rd,Dublin,Franklin County,OH,43016,"(40.0709181, -83.11856379999999)",4.1,355,OPERATIONAL,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 11:00 AM – 9:00 PM', 'Tuesday: 11:00 AM – 9:00 PM', 'Wednesday: 11:00 AM – 9:00 PM', 'Thursday: 11:00 AM – 9:00 PM', 'Friday: 11:00 AM – 9:00 PM', 'Saturday: 11:00 AM – 9:00 PM', 'Sunday: 11:00 AM – 9:00 PM']"
6DcaOhKuSj6TzSDH9xHOnQ,ChIJIWZ_dNcF9YgRf1rPDvB3mLw,"('Philly Cheesesteak Place',)",2000 Cheshire Bridge Rd NE,Atlanta,Fulton County,GA,30324,"(33.8116679, -84.35728569999999)",4.2,321,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 11:00 AM – 10:00 PM', 'Tuesday: 11:00 AM – 10:00 PM', 'Wednesday: 11:00 AM – 10:00 PM', 'Thursday: 11:00 AM – 10:00 PM', 'Friday: 11:00 AM – 10:00 PM', 'Saturday: 11:00 AM – 10:00 PM', 'Sunday: 11:00 AM – 9:00 PM']"
cp99YvTE6fFpVBoAZ3OI6w,ChIJZ7Z_tIuj54gREXKXYiRoWEM,"('FYI Creations',)",348 N. Alexander Avenue,Mt Dora,Lake County,FL,32757,"(28.7992807, -81.64563)",3.5,14,OPERATIONAL,"['art_gallery', 'point_of_interest', 'establishment']","['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: 12:00 AM – 8:00 PM', 'Friday: 11:00 AM – 11:00 PM', 'Saturday: 11:00 AM – 11:00 PM', 'Sunday: 11:00 AM – 5:00 PM']"
cuprXTVrT7CLvlZttLzJvQ,ChIJm0acOBenlVQR3bvYaJTJmY0,"('Seagrape Apothecary',)",319 NE Wygant St,Portland,Multnomah County,OR,97211,"(45.5578122, -122.6621357)",4.9,81,OPERATIONAL,"['health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 11:00 AM – 5:00 PM', 'Thursday: 11:00 AM – 5:00 PM', 'Friday: 11:00 AM – 5:00 PM', 'Saturday: 11:00 AM – 5:00 PM', 'Sunday: Closed']"
Sl6h7Zj8HKFLj-_cNuirNg,ChIJt3yElDp554gR8wz3Xees4Vc,"('Subway',)",3120 S Kirkman Rd,Orlando,Orange County,FL,32811,"(28.5101584, -81.4598281)",3.6,158,OPERATIONAL,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 8:00 AM – 11:00 PM', 'Tuesday: 8:00 AM – 11:00 PM', 'Wednesday: 8:00 AM – 11:00 PM', 'Thursday: 8:00 AM – 11:00 PM', 'Friday: 8:00 AM – 11:00 PM', 'Saturday: 8:00 AM – 11:00 PM', 'Sunday: 9:00 AM – 10:00 PM']"
lr8RQpcQ-Bfp4mZY1X_rEw,ChIJv22Ra_Vo54gR0VstkBp3pqU,"('Jamba The Plaza on University',)",12101 University Blvd,Orlando,Orange County,FL,32817,"(28.598229, -81.20893199999999)",4.2,57,CLOSED_PERMANENTLY,"['restaurant', 'food', 'point_of_interest', 'establishment']",
sIt03pj5Jy3iLKz0Pqq92A,ChIJ88iznnR644kRT1kOR6vq3bc,Liberty Mutual Insurance,175 Berkeley St,Boston,Suffolk County,MA,02116,"(42.3500509, -71.07187619999999)",3.8,285,OPERATIONAL,"['insurance_agency', 'point_of_interest', 'establishment']","['Monday: 7:00 AM – 6:00 PM', 'Tuesday: 7:00 AM – 6:00 PM', 'Wednesday: 7:00 AM – 6:00 PM', 'Thursday: 7:00 AM – 6:00 PM', 'Friday: 7:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
4cK0EEo-RNrUm6ZvuP5gMQ,ChIJW1qqbBNy54gR2M5A5D3FFz0,"('Thailicious Longwood FL',)",470 FL-434,Longwood,Seminole County,FL,32750,"(28.6975472, -81.3549833)",4.5,1094,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 11:00 AM – 9:15 PM', 'Tuesday: 11:00 AM – 9:15 PM', 'Wednesday: 11:00 AM – 9:15 PM', 'Thursday: 11:00 AM – 9:15 PM', 'Friday: 11:00 AM – 9:45 PM', 'Saturday: 12:00 – 9:45 PM', 'Sunday: 12:00 – 9:00 PM']"
Kx4CMbwASuBtNaTKdiNbSQ,ChIJGTLOMoNw44kRUO9g1ZVWa3U,"('Commonwealth Care Alliance',)",30 Winter Pl,Boston,Suffolk County,MA,02108,"(42.355726, -71.061595)",2.6,63,OPERATIONAL,"['insurance_agency', 'health', 'point_of_interest', 'establishment']","['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
kV_Roq9Z6RfFh98oGjjr7A,ChIJo8Xe8l60RIYRj2KPwGUnyvk,"('Hillside Creek',)",1730 E Oltorf St,Austin,Travis County,TX,78741,"(30.2330919, -97.73785290000001)",3.5,84,OPERATIONAL,"['real_estate_agency', 'point_of_interest', 'establishment']","['Monday: 8:30 AM – 7:00 PM', 'Tuesday: 8:30 AM – 5:30 PM', 'Wednesday: 8:30 AM – 5:30 PM', 'Thursday: 8:30 AM – 7:00 PM', 'Friday: 8:30 AM – 5:30 PM', 'Saturday: 10:00 AM – 5:00 PM', 'Sunday: Closed']"
QMyXcXMUk9Vaw0hKDCCEAA,ChIJM-uqMrl1lVQRI3k6W6qJzPA,"('Clay’s Smokehouse Grill',)",6305 SE King Rd,Milwaukie,Clackamas County,OR,97222,"(45.4481816, -122.5978856)",4.4,61,OPERATIONAL,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 11:30 AM – 8:00 PM', 'Thursday: 11:30 AM – 8:00 PM', 'Friday: 11:30 AM – 8:00 PM', 'Saturday: 11:30 AM – 8:00 PM', 'Sunday: Closed']"
PKAT0gJw_AioHbwI8kCaZQ,ChIJ793tBkBw54gRR1J7Q_rElvo,"('B Z Auto Service Center',)",1106 Solana Ave,Winter Park,Orange County,FL,32789,"(28.6071787, -81.3614178)",4.9,75,OPERATIONAL,"['car_repair', 'point_of_interest', 'store', 'establishment']","['Monday: 8:00 AM – 6:00 PM', 'Tuesday: 8:00 AM – 6:00 PM', 'Wednesday: 8:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 6:00 PM', 'Friday: 8:00 AM – 6:00 PM', 'Saturday: 8:00 AM – 12:00 PM', 'Sunday: Closed']"
yqkAnWzbJ0ZVeN2y1EckAw,ChIJ_QEgGAUKlVQRFLgkzVphv2I,"('Water Avenue Coffee',)",811 SW 6th Ave,Portland,Multnomah County,OR,97204,"(45.517969, -122.679393)",4.5,90,OPERATIONAL,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 7:30 AM – 1:00 PM', 'Tuesday: 7:30 AM – 1:00 PM', 'Wednesday: 7:30 AM – 1:00 PM', 'Thursday: 7:30 AM – 1:00 PM', 'Friday: 7:30 AM – 1:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
SkTSc_zV8NWDq8Ad0ooctg,ChIJmzyp5eQJlVQRxEzrQSyrbKQ,"('New Seasons Market',)",2170 NW Raleigh St,Portland,Multnomah County,OR,97210,"(45.5339426, -122.6959318)",4.4,1401,OPERATIONAL,"['grocery_or_supermarket', 'florist', 'bakery', 'supermarket', 'cafe', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']"
sv3acYMBEHxSIqYmCXAikg,ChIJhyX00eqG3YgRpEVoAyd-y5g,"('Treasure Hunt Thrift Store',)",2802 N Orange Blossom Trail,Kissimmee,Osceola County,FL,34744,"(28.3301765, -81.4039947)",4.3,64,OPERATIONAL,"['point_of_interest', 'store', 'establishment']","['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 10:00 AM – 5:00 PM', 'Thursday: 10:00 AM – 5:00 PM', 'Friday: 10:00 AM – 5:00 PM', 'Saturday: 10:00 AM – 3:00 PM', 'Sunday: Closed']"
fAC7yMMFlHCW-t6fwTR8MQ,ChIJEV6yuCCglVQRrg0jFDHglpQ,"('Portland Motor Works Inc',)",9032 SE Woodstock Blvd,Portland,Multnomah County,OR,97266,"(45.4790757, -122.5698073)",4.9,199,OPERATIONAL,"['car_repair', 'point_of_interest', 'establishment']","['Monday: 8:00 AM – 6:00 PM', 'Tuesday: 8:00 AM – 6:00 PM', 'Wednesday: 8:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 6:00 PM', 'Friday: 8:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
kNqyga93EnHymMtBsc7z7g,ChIJQ7zQvhFzhlQR1p19P4u3jEk,"('Planetary Burger',)",3088 Main St,Vancouver,Metro Vancouver,BC,V5T 3G5,"(49.2577276, -123.1008971)",4.3,314,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 11:30 AM – 9:30 PM', 'Tuesday: 11:30 AM – 9:30 PM', 'Wednesday: 11:30 AM – 9:30 PM', 'Thursday: 11:30 AM – 9:30 PM', 'Friday: 11:30 AM – 8:10 PM', 'Saturday: 11:30 AM – 9:30 PM', 'Sunday: 11:30 AM – 9:30 PM']"
3szH2TmKJbZTLtebrqH8Zw,ChIJIT165Tlu54gR_u5Al1WH6HU,McDonald's,1241 FL-436,Casselberry,Seminole County,FL,32707,"(28.6355075, -81.32308189999999)",3,94,OPERATIONAL,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 6:00 AM – 11:00 PM', 'Tuesday: 6:00 AM – 11:00 PM', 'Wednesday: 6:00 AM – 11:00 PM', 'Thursday: 6:00 AM – 11:00 PM', 'Friday: 6:00 AM – 12:00 AM', 'Saturday: 6:00 AM – 12:00 AM', 'Sunday: 6:00 AM – 11:00 PM']"
UkTsmwSjBFVt9hE0s9OCQA,ChIJSwrXN8hzhlQRPlHAVsNHz3M,"('Steveston Marine & Hardware',)",1667 W 5th Ave,Vancouver,Metro Vancouver,BC,V6J 1N5,"(49.2673134, -123.1425311)",3,199,OPERATIONAL,"['point_of_interest', 'store', 'establishment']","['Monday: 9:30 AM – 6:00 PM', 'Tuesday: 9:30 AM – 6:00 PM', 'Wednesday: 9:30 AM – 6:00 PM', 'Thursday: 9:30 AM – 6:00 PM', 'Friday: 9:30 AM – 6:00 PM', 'Saturday: 9:30 AM – 6:00 PM', 'Sunday: Closed']"
fDN0uSIiyO1kLRZEJVJ6dg,ChIJjwdwtZOJ3YgRiYYxY4jUyTk,"('Park Pizza & Brewing Company',)",6941 Lake Nona Blvd,Orlando,Orange County,FL,32827,"(28.372398, -81.278251)",4.5,608,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 11:00 AM – 11:00 PM', 'Tuesday: 11:00 AM – 11:00 PM', 'Wednesday: 11:00 AM – 11:00 PM', 'Thursday: 11:00 AM – 12:00 AM', 'Friday: 11:00 AM – 1:00 AM', 'Saturday: 11:00 AM – 1:00 AM', 'Sunday: 11:00 AM – 11:00 PM']"
jQId8mzcIop_fhidoy1Gww,ChIJc1Ntt49w44kREnzT5psjp0o,"('All-Star Mobile Auto Detailing | Ceramic Coating',)",90 Canal St,Boston,Suffolk County,MA,02114,"(42.3639703, -71.0599428)",4.8,135,OPERATIONAL,"['point_of_interest', 'establishment']","['Monday: 9:00 AM – 7:00 PM', 'Tuesday: 9:00 AM – 7:00 PM', 'Wednesday: 9:00 AM – 7:00 PM', 'Thursday: 9:00 AM – 7:00 PM', 'Friday: 9:00 AM – 7:00 PM', 'Saturday: 9:00 AM – 5:00 PM', 'Sunday: Closed']"
VefQoCqzg1c0pDHUe51zQA,ChIJS-QA7RAE9YgRRFoYbTi1PZ8,"('Marine Layer',)",675 Ponce De Leon Ave NE,Atlanta,Fulton County,GA,30308,"(33.772447, -84.3658439)",4.1,11,OPERATIONAL,"['clothing_store', 'point_of_interest', 'store', 'establishment']","['Monday: 11:00 AM – 7:00 PM', 'Tuesday: 11:00 AM – 7:00 PM', 'Wednesday: 11:00 AM – 7:00 PM', 'Thursday: 11:00 AM – 7:00 PM', 'Friday: 11:00 AM – 7:00 PM', 'Saturday: 11:00 AM – 7:00 PM', 'Sunday: 11:00 AM – 6:00 PM']"
BvH6e2kieIeGgU1OKKCfTQ,ChIJM49iID9y54gRZDnST-ZbzJM,"('Marjohn Skin Care',)",2894 W Lake Mary Blvd,Lake Mary,Seminole County,FL,32746,"(28.756587, -81.330035)",5,11,OPERATIONAL,"['beauty_salon', 'hair_care', 'spa', 'health', 'point_of_interest', 'establishment']","['Monday: 9:30 AM – 7:00 PM', 'Tuesday: 9:30 AM – 7:00 PM', 'Wednesday: 9:30 AM – 7:00 PM', 'Thursday: 9:30 AM – 7:00 PM', 'Friday: 9:30 AM – 2:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
SybQ2WSMmLTt9bIa0-iPug,ChIJjfYmAdlt44kRuYfsrkMftDg,"(""Estefani's Restaurant"",)",106 Union St,Lynn,Essex County,MA,01902,"(42.4674525, -70.94021390000002)",4.2,222,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 11:00 AM – 10:00 PM', 'Tuesday: 11:00 AM – 10:00 PM', 'Wednesday: 11:00 AM – 10:00 PM', 'Thursday: 11:00 AM – 11:30 PM', 'Friday: 11:00 AM – 11:30 PM', 'Saturday: 10:00 AM – 11:30 PM', 'Sunday: 10:00 AM – 10:00 PM']"
gEfrdvcra6TnMaK54AYlcg,ChIJBa1mMH2i54gRJUO9yYECFqI,"('The Beauclaire',)",100 Alexander St,Mt Dora,Lake County,FL,32757,"(28.7981876, -81.6454389)",4.7,25,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 8:00 AM – 8:30 PM', 'Tuesday: 8:00 AM – 8:30 PM', 'Wednesday: 8:00 AM – 8:30 PM', 'Thursday: 8:00 AM – 8:30 PM', 'Friday: 8:00 AM – 9:00 PM', 'Saturday: 8:00 AM – 9:00 PM', 'Sunday: 8:00 AM – 8:30 PM']"
UUm01v-ed313M9dVSD4faQ,ChIJ3R4TOFAE9YgRzI_1mGZQD6c,"('Panera Bread',)",1080 Peachtree St NE,Atlanta,Fulton County,GA,30309,"(33.7839994, -84.3835429)",3.6,491,OPERATIONAL,"['cafe', 'bakery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 7:00 AM – 7:00 PM', 'Tuesday: 7:00 AM – 7:00 PM', 'Wednesday: 7:00 AM – 7:00 PM', 'Thursday: 7:00 AM – 7:00 PM', 'Friday: 7:00 AM – 7:00 PM', 'Saturday: 9:00 AM – 4:00 PM', 'Sunday: 9:00 AM – 4:00 PM']"
1GRK2j8iQXlKl-8dV0dMAg,ChIJ5eqUFJ1w44kR6a2AIsX5Ra8,"('Santacross Distinctive Shoe',)",151 Tremont St,Boston,Suffolk County,MA,02111,"(42.3542824, -71.0636014)",4.9,14,OPERATIONAL,"['point_of_interest', 'establishment']","['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
59WC7xqAx4gZZ_fhujH34A,ChIJnf8mPRuLOIgRWVZQMrLcD3g,"('Slurping Turtle',)",4049 Worth Ave,Columbus,Franklin County,OH,43219,"(40.0542293, -82.9137962)",4.5,446,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: Closed', 'Tuesday: 11:00 AM – 9:00 PM', 'Wednesday: 11:00 AM – 9:00 PM', 'Thursday: Closed', 'Friday: 11:00 AM – 10:00 PM', 'Saturday: 11:00 AM – 10:00 PM', 'Sunday: 11:00 AM – 9:00 PM']"
VWilVUTvbM78obNeU6VkKQ,ChIJ1_nZ5-1_44kRAafWhVz1tps,"('AutoZone Auto Parts',)",805 Providence Hwy,Dedham,Norfolk County,MA,02026,"(42.2376547, -71.1789232)",4.1,126,OPERATIONAL,"['car_repair', 'point_of_interest', 'store', 'establishment']","['Monday: 7:30 AM – 9:00 PM', 'Tuesday: 7:30 AM – 9:00 PM', 'Wednesday: 7:30 AM – 9:00 PM', 'Thursday: 7:30 AM – 9:00 PM', 'Friday: 7:30 AM – 9:00 PM', 'Saturday: 7:30 AM – 8:00 PM', 'Sunday: 9:00 AM – 6:00 PM']"
H04A65JYeN39WevXVrbFDA,ChIJlfWE4HeflVQR74JcEW8IgDU,"('TIRE EMPIRE LLC.',)",12417 SE Foster Rd,Portland,Multnomah County,OR,97236,"(45.4768055, -122.5352246)",4.6,354,OPERATIONAL,"['car_repair', 'point_of_interest', 'store', 'establishment']","['Monday: 8:00 AM – 6:00 PM', 'Tuesday: 8:00 AM – 6:00 PM', 'Wednesday: 8:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 6:00 PM', 'Friday: 8:00 AM – 6:00 PM', 'Saturday: 9:00 AM – 5:00 PM', 'Sunday: Closed']"
l6J7uhQdg6vB1lIxvvt3rA,ChIJU2Pqz5e2RIYRES98E_7CLfI,"('Austin Roasting Company',)",720 Bastrop Hwy,Austin,Travis County,TX,78741,"(30.2336252, -97.68671359999999)",5,12,OPERATIONAL,"['food', 'point_of_interest', 'establishment']","['Monday: 7:00 AM – 3:00 PM', 'Tuesday: 7:00 AM – 3:00 PM', 'Wednesday: 7:00 AM – 3:00 PM', 'Thursday: 7:00 AM – 3:00 PM', 'Friday: 7:00 AM – 3:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
W9ppCA0R9Bej2EV49OCK8g,ChIJX6-Dfmh4hlQRYoEJ-uJDQ4Q,"('Soul Cup Cafe',)",1071A Ridgeway Ave,Coquitlam,Metro Vancouver,BC,V3J 1S6,"(49.24991199999999, -122.8625359)",4,331,OPERATIONAL,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 12:00 – 9:00 PM', 'Tuesday: 12:00 – 9:00 PM', 'Wednesday: 12:00 – 9:00 PM', 'Thursday: 12:00 – 9:00 PM', 'Friday: 12:00 – 9:30 PM', 'Saturday: 12:00 – 9:30 PM', 'Sunday: 12:00 – 9:00 PM']"
mywyD0jvzhDx35jMQLl1XQ,ChIJs4WVq1HsOIgR-2Esxw7CwWU,"('Cedarbrook Landscaping & Garden Center',)",6058 Glick Rd,Powell,Delaware County,OH,43065,"(40.1539326, -83.129932)",4.2,24,CLOSED_PERMANENTLY,"['liquor_store', 'general_contractor', 'food', 'point_of_interest', 'store', 'establishment']",
jpUJ8_gnWRLKxDCzDhmEgQ,ChIJ4bPCItKD44kRYqw4j9VUGhw,"('About Women by Women',)",30 Washington St,Wellesley,Norfolk County,MA,02481,"(42.3236603, -71.2588545)",4.9,201,OPERATIONAL,"['doctor', 'health', 'point_of_interest', 'establishment']","['Monday: 8:00 AM – 4:30 PM', 'Tuesday: 8:00 AM – 4:30 PM', 'Wednesday: 8:00 AM – 4:30 PM', 'Thursday: 8:00 AM – 4:30 PM', 'Friday: 8:00 AM – 4:30 PM', 'Saturday: Closed', 'Sunday: Closed']"
v8yHvmK2faxLsLhh_37wEA,ChIJAQAwKTuIOIgRSU1fCkdbIQU,"('Sam The Concrete Man',)",3000 E Main St,Columbus,Franklin County,OH,43209,"(39.9570106, -82.9183461)",5,1,OPERATIONAL,"['general_contractor', 'point_of_interest', 'establishment']",
K8YwESgEeAHLUQxugbGrGQ,ChIJ0e52xOBzhlQRPBxcY4KHz-I,"('Westside Ski Bike Board',)",1855 W 4th Ave,Vancouver,Metro Vancouver,BC,V6J 1M4,"(49.268256, -123.146887)",4.8,207,OPERATIONAL,"['bicycle_store', 'point_of_interest', 'store', 'establishment']","['Monday: 10:00 AM – 6:00 PM', 'Tuesday: 10:00 AM – 6:00 PM', 'Wednesday: 10:00 AM – 6:00 PM', 'Thursday: 10:00 AM – 6:00 PM', 'Friday: 10:00 AM – 6:00 PM', 'Saturday: 10:00 AM – 6:00 PM', 'Sunday: 11:00 AM – 5:00 PM']"
hV1S7IGhG_IzASFIe51fww,ChIJqe9uRmik9YgRLP6-Txtg_ag,"('HiFi Buys',)",3157 Peachtree Rd NE,Atlanta,Fulton County,GA,30305,"(33.8399825, -84.3766945)",4.7,129,OPERATIONAL,"['electronics_store', 'point_of_interest', 'store', 'establishment']","['Monday: 10:00 AM – 6:00 PM', 'Tuesday: 10:00 AM – 6:00 PM', 'Wednesday: 10:00 AM – 6:00 PM', 'Thursday: 10:00 AM – 6:00 PM', 'Friday: 10:00 AM – 6:00 PM', 'Saturday: 10:00 AM – 6:00 PM', 'Sunday: Closed']"
a158sE3JztjU9cF7xG0fYg,ChIJw0K9HIkKlVQRs3VFga9dxWk,"('Jacobs Heating & Air Conditioning, Inc.',)",4474 SE Milwaukie Ave,Portland,Multnomah County,OR,97202,"(45.490534, -122.650962)",4.5,462,OPERATIONAL,"['home_goods_store', 'general_contractor', 'point_of_interest', 'store', 'establishment']","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
3ZgKffwxTCi19T4taCep6g,ChIJ9-xC9lINlVQRrcMCWYLoXo0,"('EyeHealth Northwest - Tigard Office',)",15298 SW Royalty Pkwy,Tigard,Washington County,OR,97224,"(45.40842989999999, -122.7925611)",4.5,214,OPERATIONAL,"['doctor', 'health', 'point_of_interest', 'store', 'establishment']","['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:30 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
1jLOoLpwUuTLBHkky_O7-Q,ChIJNzsdvWFv54gRx9CB2xZYZfQ,"('Kabuto Sushi & Grill',)",5661 Red Bug Lake Rd,Winter Springs,Seminole County,FL,32708,"(28.6461007, -81.26959640000001)",4.6,119,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 3:00 – 10:00 PM', 'Tuesday: Closed', 'Wednesday: 3:00 – 10:00 PM', 'Thursday: 3:00 – 10:00 PM', 'Friday: 11:30 AM – 3:00 PM, 4:30 – 10:30 PM', 'Saturday: 11:30 AM – 3:00 PM, 4:30 – 10:30 PM', 'Sunday: 3:00 – 10:00 PM']"
wbovv8fJoaGrrSku6o-kOA,ChIJy0-JcIpylVQRZ4XMG6dssII,"('Rolling Hills Apartments',)",19355 SW 65th Ave,Tualatin,Washington County,OR,97062,"(45.379936, -122.745657)",2.4,48,OPERATIONAL,"['real_estate_agency', 'point_of_interest', 'establishment']","['Monday: 10:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: 9:00 AM – 6:00 PM', 'Sunday: 10:00 AM – 6:00 PM']"
SxkfZXwHU17bxHy70v3bjA,ChIJ5y6v5RF944kRmq3flUrGp_U,"('Cabinets To Go',)",236 Wood Rd,Braintree,Norfolk County,MA,02184,"(42.2199726, -71.0382413)",3.8,31,OPERATIONAL,"['furniture_store', 'home_goods_store', 'general_contractor', 'point_of_interest', 'store', 'establishment']","['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: 9:00 AM – 6:00 PM', 'Sunday: Closed']"
AcJwfaoR3NSHPTRRJvSUXQ,ChIJaf-wbKir9YgREknqLJ5Gr7I,"('Supreme Fish Delight, Wesley Chapel',)",2722 Wesley Chapel Rd,Decatur,Dekalb County,GA,30034,"(33.707347, -84.217558)",3.6,575,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 9:00 AM – 10:00 PM', 'Tuesday: 9:00 AM – 10:00 PM', 'Wednesday: 9:00 AM – 10:00 PM', 'Thursday: 9:00 AM – 10:00 PM', 'Friday: 9:00 AM – 10:00 PM', 'Saturday: 9:00 AM – 10:00 PM', 'Sunday: 9:00 AM – 9:00 PM']"
zwKExesVlEJvoi2ehXOe7A,ChIJ7aGQodfLRIYRQ52uYnyAuzo,"(""King's Hobby Shop"",)",7801 N Lamar Blvd,Austin,Travis County,TX,78752,"(30.3449736, -97.71071359999999)",4.7,178,OPERATIONAL,"['point_of_interest', 'store', 'establishment']","['Monday: 10:00 AM – 6:00 PM', 'Tuesday: 10:00 AM – 7:00 PM', 'Wednesday: 10:00 AM – 7:00 PM', 'Thursday: 10:00 AM – 7:00 PM', 'Friday: 10:00 AM – 7:00 PM', 'Saturday: 10:00 AM – 6:00 PM', 'Sunday: 12:00 – 5:00 PM']"
830J79VmPYopq8LssNGe4g,ChIJW-yISdJj54gRMOovCY4Rxz8,Walgreens,10425 Narcoossee Rd,Orlando,Orange County,FL,32832,"(28.4150414, -81.2424153)",2.9,99,OPERATIONAL,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","['Monday: 7:00 AM – 12:00 AM', 'Tuesday: 7:00 AM – 12:00 AM', 'Wednesday: 7:00 AM – 12:00 AM', 'Thursday: 7:00 AM – 12:00 AM', 'Friday: 7:00 AM – 12:00 AM', 'Saturday: 7:00 AM – 12:00 AM', 'Sunday: 7:00 AM – 12:00 AM']"
IjzTA4OqHeODpfUQCxs4RQ,ChIJs5osOfyd44kRNiKuJEhA428,"('Fancy Nails & Spa',)",315 Woburn St,Lexington,Middlesex County,MA,02420,"(42.4488004, -71.1998528)",4.3,44,OPERATIONAL,"['beauty_salon', 'point_of_interest', 'establishment']","['Monday: 9:30 AM – 7:00 PM', 'Tuesday: 9:30 AM – 7:00 PM', 'Wednesday: 9:30 AM – 7:00 PM', 'Thursday: 9:30 AM – 7:00 PM', 'Friday: 9:30 AM – 7:00 PM', 'Saturday: 9:00 AM – 6:30 PM', 'Sunday: 10:00 AM – 5:00 PM']"
pGLU4StpES9hh9Pm08JEYA,ChIJEyp64yZ244kRnU-j2ehT8Lo,"('City Paint Signature Store',)",1472 Massachusetts Ave,Arlington,Middlesex County,MA,02476,"(42.4251855, -71.18907829999999)",4.4,17,OPERATIONAL,"['home_goods_store', 'point_of_interest', 'store', 'establishment']","['Monday: 7:30 AM – 5:00 PM', 'Tuesday: 7:30 AM – 5:00 PM', 'Wednesday: 7:30 AM – 5:00 PM', 'Thursday: 7:30 AM – 5:00 PM', 'Friday: 7:30 AM – 5:00 PM', 'Saturday: 8:00 AM – 4:00 PM', 'Sunday: 10:00 AM – 2:00 PM']"
