name,latitude,longitude
Sea Dog Brewing Company,44.0333227,-71.1217669
Blueberry Muffin Restraunt,44.027927,-71.1186545
United States Post Office,43.7965063,-70.0732009
Subway,42.0903689,-71.475687
Dairy Queen,42.0894573,-71.4756441
Honey Dew Donuts,42.089095,-71.4753705
North Chatham United Methodist Church,42.4730567,-73.6316194
Trolley Line Diner,42.5167301,-73.611747
China Star,42.8559675,-70.9316496
Dunkin' Donuts,42.3086672,-71.3850495
Picco,42.3448813,-71.070484
DiCara's Deli,42.5551242,-71.1046497
Glenn Jackson DMD,42.4323815,-71.4537032
Celia T's Music Hall,42.4336037,-71.4531612
Ratti Handa DMD,42.4737558,-71.4539022
Ossipee House of Pizza,43.6859971,-71.0899137
Plainfield Seventh-day Adventist Church,43.5378819,-72.355938
Marblehead Unitarian Universalist Church,42.5056397,-70.8511659
St. Michael's Episcopal Church,42.5044909,-70.850954
D'Angelo,42.3373566,-72.6376516
Papa Gino's,42.333302,-72.635111
Zukas Hilltop Barn,42.2420323,-72.0164282
Bank of New Hampshire,43.9784991,-71.1196204
Wahlburgers,42.2518446,-70.9223736
Village Petroleum,42.240068,-70.8016335
North Conway Twin Theater,44.0516084,-71.1265254
bgood,42.4862199,-71.2123513
Clover,42.4861951,-71.2124346
Burli Yo,42.486124,-71.2126012
Dunkin' Donuts,42.0967474,-71.0093514
Daiko,41.3079192,-72.9678057
Dunkin',41.7568802,-71.4578516
Qdoba,41.7558325,-71.4588783
Frosty's Dairy Bar,43.6283113,-71.7660061
Shacketts Seafood Shack,43.6272687,-71.754642
Newfound Creamery,43.6166326,-71.7372989
Village Pizza,43.6094026,-71.7421097
Bristol House Of Pizza,43.5925907,-71.7423358
Dunkin' Donuts,43.5972001,-71.7281395
The Salty Pig,42.3469394,-71.0761022
Saus,42.3611464,-71.0567876
Pizza By Evan,41.7155049,-70.5868576
Dunkin' Donuts,41.7169465,-70.5844917
Rockland Trust,41.7170226,-70.5854359
The Porthole Restaurant and Pub,43.6563166,-70.2500596
Medusa Brewing Company,42.3909986,-71.566681
Oscar's Burritos,42.4779671,-71.4908479
G Cafe,41.3057604,-72.9239173
The White Horse,42.3526314,-71.1307542
Anna's Taqueria,42.3461504,-71.1280928
Sunset Grill & Tap Cantina,42.3511189,-71.1177533
CVS Pharmacy,42.3511052,-71.1175259
AJ's Pizza,41.4951045,-72.5572722
Morse Auditorium,42.3489751,-71.1009021
Brown Sugar Cafe,42.3521499,-71.1219581
Tandoor Indian Restaurant,41.5588993,-72.6483464
168 York Street Cafe,41.3081744,-72.9320955
Little Caesars,41.3464482,-72.9330326
Frank Pepe's West Hartford,41.7330223,-72.7337402
CVS Pharmacy,42.2544216,-71.4661361
Marathon Deli,42.2548944,-71.4672161
Honey Dew Donuts,42.254543,-71.4676131
Dunkin' Donuts,42.2536436,-71.4700646
Papa John's,41.2751605,-72.9904261
Wendy's,41.2368597,-73.0220534
LAX Restaurant and Lounge,42.6560542,-73.7642117
Uptown Upscale Lounge,41.3055701,-72.9289538
West Concord Pharmacy,42.4569445,-71.3918274
E&C Bottle and Can Return,42.3739218,-71.0944819
Fairfield Pizza,41.2029549,-73.1171973
Hong Kong Tokyo,41.1973825,-73.1226632
Subway,41.2011438,-73.1148029
Villa Pizza,41.1973178,-73.1235986
Vietnam Palace,41.2021891,-73.1133916
Five Guys,41.2585789,-73.0104853
Ken's N.Y. Deli,42.4922899,-71.279669
The Farm Concessions,42.9306452,-72.2802647
Benefit Street Juice Bar Cafe,41.8203149,-71.4017133
Soban,41.8293332,-71.4009589
Ben & Jerry's,41.8277429,-71.4007885
Bella's Bistro Market,41.9150431,-71.9087406
Cafe 641,42.3911371,-71.5688545
New Haven Pharmacy,41.3083954,-72.9025033
Avellino's Apizza,41.3083596,-72.902575
Rite Aid,41.3087048,-72.8947369
McDonald's,41.3082412,-72.8956267
Golden Wok,41.3091304,-72.8920527
Sarno's,41.3094066,-72.8921481
TurnPark Art Space,42.3326757,-73.3696888
Seacrest,41.2414024,-72.9715099
Susan's Deli of Course,42.35184,-71.0564057
Au Bon Pain,42.3623116,-71.0195344
McDonald's,42.3622424,-71.0196336
Così,42.3628728,-71.0194176
Espressamente Illy,42.3606719,-71.0184493
Legal Sea Foods,42.3618502,-71.020842
Sbarro,42.3623602,-71.0194266
Starbucks,42.3621618,-71.0196089
Pig Rig BBQ,41.4900206,-72.807586
Sonic,41.4935818,-72.8101144
Zhu,42.4048977,-71.1414471
CAPT PAL Preschool,41.8874902,-70.7686284
Bon Me,42.3513272,-71.0502082
Starbucks,42.3819235,-71.1199347
Dunkin' Donuts,42.2479081,-71.4297835
Dunkin' Donuts,42.4321218,-71.4492358
Priya Indian Cuisine,42.1706738,-72.5779539
Hilltop Cafe,43.6663347,-70.2470674
Munjoy Hill Neighborhood Organization,43.6665443,-70.2468361
St. Lawrence Arts Center,43.6671825,-70.2460025
Mama's CrowBar,43.6643206,-70.2501141
Hess,41.785458,-71.4355377
7-Eleven,41.7843414,-71.4378541
Cumberland Farms,41.7814106,-71.4416217
Citgo,41.7742088,-71.4369016
4 Seasons,41.78816,-71.4327147
Cisco's Pizza,41.78802,-71.4325162
Ebisu,41.787701,-71.4313468
Pontiac Tap,41.788009,-71.4312341
Jade Island Restraunt,41.788784,-71.4304885
Gulf Express,41.7896699,-71.4298421
Excellent Pizza,41.7897609,-71.4300446
Naco Taco,42.3623342,-71.0981162
McDonald's,42.2968803,-73.2748293
Jia Mei Asian Kitchen,41.2833056,-72.5936874
McDonald's,42.194383,-72.9342538
Wendy's,41.799247,-71.4410869
Dunkin' Donuts,41.2961048,-72.702308
Madison Art Cinemas,41.2798712,-72.595217
Madison Coffee Shop,41.2798813,-72.5951189
People's United Bank,41.2777337,-72.5969467
Urgent Care Madison,41.2778898,-72.5953368
McDonald's,41.2851261,-72.8339204
Subway,41.2853551,-72.8339191
Subway,41.2867329,-72.8337395
The Place,41.2888463,-72.6788429
Druthers,42.6659114,-73.7414283
Joey D's Pizzeria,41.2581577,-72.8914513
Dunkin' Donuts,41.6756354,-70.3093621
Oleana,42.3705673,-71.0971787
New City Microcreamery,42.3913766,-71.5693849
City Theatre,43.4934304,-70.4564171
Blue Dragon,42.3492821,-71.0495841
Rock & Roll Daycare,42.3694682,-71.1006627
Mass Ave Music,42.3829313,-71.1044559
Village Pizza,43.8256962,-72.5657614
Panera Bread,42.3509475,-71.0734381
Baja Charlie's,42.3099608,-73.2529433
Redbox,41.277889,-72.5959842
McDonald's,42.1953909,-72.932512
Judie's,42.3766019,-72.5196618
Glazed Doughnut Shop,42.3759877,-72.5196537
Antonio's Pizza,42.3762084,-72.5196859
La Veracruzana,42.3747553,-72.5200892
Henion Bakery,42.3782232,-72.5202593
Select Oyster Bar,42.3486374,-71.0840371
Vee Vee,42.310246,-71.115202
OBERON,42.3709312,-71.114336
Boston Burger Company,42.3708518,-71.1136824
Cilantro Chinese Cuisine,42.3708297,-71.1136523
Bueno Y Sano,42.376022,-72.5189334
Baku's African,42.3785959,-72.5196627
Pioneer Valley Driving School,42.3794736,-72.5203976
The Spoke,42.3801278,-72.5191619
Primo Too,42.3813027,-72.5185669
Fresh Side,42.3751774,-72.5200599
Oriental Flavor,42.3753774,-72.5200501
Crazy Noodles,42.375853,-72.5190592
Pasta e Basta,42.3758391,-72.5192658
Formosa,42.3759283,-72.5185121
The Works Bakery Café,42.3764474,-72.5201643
Panda East,42.3772479,-72.519188
Dunkin' Donuts,42.5768511,-70.7123696
Bawarchi Indian Restaurant,42.5820018,-71.3913528
Mount Vernon Restaurant & Pub,42.3859075,-71.0782163
Community Credit Union,42.3942344,-71.1206553
Bedford Orthodontics,42.4965618,-71.2846021
Bedford Periodontal and Dental Implant Care,42.4964925,-71.2846709
Amherst Cinema,42.3752295,-72.5205752
Pita,42.3529082,-71.0571574
J.P. Licks,42.3955294,-71.0794659
Angelo's Pizza,42.3730267,-71.1108039
Henry's Patio,42.4265135,-71.0419149
Taxi Merrimack,42.7080771,-71.1555252
Legal on the Mystic,42.395931,-71.0810713
Papagayo,42.3958378,-71.0809268
earls kitchen + bar,42.3958441,-71.0799189
Dunkin' Donuts,41.2890154,-72.5281284
Cold Stone Creamery,41.2891034,-72.5281596
Community Health Center - Clinton,41.2760487,-72.5177607
Dunkin' Donuts,41.2731397,-72.5066299
Log Cabin,41.2716761,-72.5052436
Taste of China,41.2718686,-72.5040931
Golden China,41.2702522,-72.5008407
Bank of America,41.277966,-72.5364736
Great Wall,41.2769638,-72.5372704
Subway,41.2770547,-72.5371538
La Foresta,41.3480763,-72.5594091
Dunkin' Donuts,41.3499905,-72.5603719
Subway,41.3509234,-72.5618606
Great Wall,41.3506939,-72.5618982
The Copper Skillet,41.3500818,-72.56163
Da Vinci Pizza,41.3502791,-72.5618821
Killingworth Cafe,41.3585943,-72.5651651
Tony C's Sports Bar and Grill,42.3957807,-71.0790591
Palmieri's NY Style,41.2795042,-72.5322539
Grand Apizza,41.2787514,-72.5266718
Clinton Pizza,41.2789128,-72.5263075
Coffee Break,41.2786636,-72.5254296
Dunkin',43.6139573,-72.9647942
Fairway Restaurant & Pizzeria,41.8530754,-69.9881802
Nauset Ice Cream,41.8569081,-69.9862512
Dragon Kitchen,41.3950425,-73.0743445
Lobster Pot Express,42.0510818,-70.1866797
Mikro,41.4046001,-72.8989583
Midori,41.4045412,-72.89894
Primo Pizza,41.4042545,-72.8988338
1st Street Pizza,41.3952566,-73.0738494
The Plate,41.2251753,-73.0292711
Captain's Catch Seafood,41.2288173,-72.9965798
Howe's Drug Store,41.2211907,-73.0582787
Taste of Thai,41.221686,-73.0564217
Webster's Fish Hook,42.3343165,-72.6218008
Sugar River Bank,43.4227616,-71.9990265
Bar Harbor Bank & Trust,43.422298,-71.9963711
No. Sutton Post Office,43.3694403,-71.9428905
First Free Will Baptist Church,43.3643277,-71.9404336
Sutton Police Department,43.3608605,-71.9377997
Sutton Fire Station,43.36049,-71.9370272
Kearsarge Regional Middle School,43.3464087,-71.9301822
Starbucks,41.238511,-73.0353306
Bruno's,42.3756868,-72.5127382
The Capital Grille,41.7629436,-72.6702932
Burger King,41.7664428,-72.6733894
Dunkin',41.7654658,-72.6722618
Subway,41.764781,-72.6686001
"John J. McGlynn, Sr. Middle School",42.4085763,-71.0981883
Cobalt Cafe at Nature's Art Village,41.431796,-72.2224265
The Ice Cream Shop at Nature's Art Village,41.4324816,-72.2227225
Monty's Munchies at The Dinosaur Place,41.4324394,-72.2243559
Babylon Restaurant,43.6878911,-70.2935533
Luca's Mediterranean Cafe,42.9341346,-72.2778834
Subway,42.9328649,-72.2785714
Fritz's,42.9326624,-72.278538
The Stage,42.9344394,-72.278876
Amato's,43.6541068,-70.2801816
Pizza Villa,43.653529,-70.2788587
Zoe's,42.3707176,-71.1135032
Spices,42.372168,-71.118338
Wales Post Office,42.0677219,-72.2229616
Starbucks,42.3733356,-71.1192579
University Pizza,42.338571,-71.092916
Santander,42.351373,-71.061404
Avaya Sushi,42.351541,-71.060984
McDonald's,41.3219185,-72.8781225
Pizza 911,43.007232,-71.4592387
Molly Moo's,42.3372256,-71.0356451
Boston Bagel Company,42.3355031,-71.0352669
So G Coffee Roasters,41.6659276,-72.6029226
Dunkin' Donuts,41.507186,-72.9118734
Wood n Tap,41.368499,-72.9201918
Sakura,41.3624391,-72.9223737
Tangra Biryani Point,41.3631546,-72.9224236
Starbucks,43.7009604,-72.289224
Chick-fil-A,41.4968951,-72.80911
Tunnel City Coffee,42.701804,-73.1146324
Mi Casita,41.205177,-73.0946474
Ming Feng,41.2063109,-73.0862925
Subway,41.2076181,-73.0862067
Buffalo Wild Wings,41.2350516,-73.0379937
Carrabba's Italian Grill,41.2356435,-73.0370857
Chipotle,41.2384635,-73.0353987
Red Robin,41.2351969,-73.0377556
Blue Fuji,42.4895801,-71.271777
Scituate Animal Shelter,41.7651722,-71.6714614
The UPS Store,42.4915461,-71.278737
Starbucks,41.617375,-70.4903553
Sichuan Gourmet,42.4852394,-71.2193224
Pizzeria Presti,42.4857699,-71.220132
Wendy's,42.485289,-71.2178459
Estia,41.6168129,-70.4913989
Trevi Cafe and Wine Bar,41.6163987,-70.4913908
Mashpee Regal 6,41.61608,-70.4905243
Lanes Bowl and Bistro,41.6165516,-70.4896686
Sweet Waves,41.6163046,-70.4900882
Wicked,41.6123785,-70.4896219
The Great Wall,42.4848477,-71.2641962
Dunkin' Donuts,41.6628342,-70.2990758
Prudence Island Ferry,41.6683354,-71.2786953
Santander,42.3195254,-71.0495435
Thai Garden,43.8376203,-70.1236406
Freeport Osteopathic Health,43.8377338,-70.1235244
McDonald's,41.4783228,-73.2113307
Toscanni,42.3742959,-71.1219649
Holi,42.4943429,-71.2857711
Bedford Senior Center,42.4908581,-71.282238
Virsa De Punjab,42.4847161,-71.260861
House of Beef,42.4863882,-71.2612906
Nino,42.4874212,-71.224001
Paul,42.4870847,-71.2246565
Restaurant Capri,41.8241931,-71.4267393
Cumberland Farms,43.6275549,-72.5069035
Figaro's,42.3507421,-71.0582114
Apple Cinemas,41.910978,-73.0429201
Gilson Cafe Cinema,41.9212799,-73.0695983
Country Cinema,41.6032464,-73.1164451
Subway,41.9116383,-73.042268
Starbucks,41.7671127,-72.6762603
Salute,41.7654377,-72.6760957
Trumbull Kitchen,41.7666949,-72.6755809
City Steam Brewery Cafe and Restaurant,41.7677872,-72.6729533
Starbucks,42.4252965,-71.18852
La Posada,42.4241724,-71.1826668
Tree Top Thai,42.3741053,-71.2466459
Popeyes,41.2349415,-73.0265915
Conundrum Wine Bistro,43.8176823,-70.1445074
Donut INC.,41.1936624,-73.1602801
MSP Pharmacy,41.1927701,-73.1551321
New Wang House,41.1933913,-73.1542983
Pizza Hut,41.192768,-73.1549858
Yummy Yummy,41.1928542,-73.1560861
Little Caesars,41.1968953,-73.1368527
Main Wah,41.1967379,-73.1372432
Subway,41.1968695,-73.1369181
Perfection Car Wash,42.3665896,-71.2052623
Pleasant Pizza,42.3665281,-71.2059436
D'Angelo,42.3687479,-71.217519
Coffee By Design,43.6662448,-70.2566726
Kushiya Benkay,43.6534035,-70.2656427
Allagash Tasting Room,43.7030958,-70.3178459
Bissell Brothers,43.7030253,-70.320296
Foundation Brewing,43.703002,-70.3201968
Austin Street Brewery,43.702748,-70.3202102
Union Fish Seafood & Raw Bar,42.2520587,-70.9220739
Dairy Delight,42.4332098,-71.0680122
Tatnuck Grille,42.2772926,-71.8541171
CVS,42.276852,-71.8537738
Sonic,42.1384728,-72.5085441
Dunkin' Donuts,42.1444772,-72.5406641
WCUW Community Radio,42.2515785,-71.8200305
Dunkin',42.5064295,-71.1606681
Stillwater,42.3523573,-71.0590353
China City,43.42352,-72.0006258
Roberts Scarlett Pharmacy,43.4236868,-72.0009638
New London Police Station,43.4131554,-71.9803328
Taco Party,42.4000881,-71.1122882
Starbucks,42.35962,-71.6072595
Dunkin' Donuts,42.4963715,-71.2858697
Tesla Supercharger,42.2364745,-71.1783624
Dunkin' Donuts,42.2374104,-71.177496
Dunkin',41.7816948,-70.5402295
Aspen Dental,42.5011828,-71.1602521
Santander,42.5007506,-71.1601484
Strega Prime Italian Steakhouse,42.4996642,-71.1611733
Brookline Bank,42.4901353,-71.2742729
Clover HFI,42.3639406,-71.1016034
Barbara Chase Library,41.7567916,-73.1912564
Cumberland Farms,41.9512461,-72.7868219
Beijing Tokyo,42.3633417,-71.0968378
Primo Pizza & Roast Beef,42.3633451,-71.0968948
Salt Box Kitchen,42.4571394,-71.3950291
Railpenny Tavern,43.0359448,-71.068269
Lynn Veteran's Memorial Auditorium,42.4648113,-70.9512465
Our Lady of the Airways Chapel,42.3657867,-71.0175024
Versify Web,42.3663034,-71.1033969
Prospect Dental,42.3659509,-71.1034235
Dining Hall,41.5340992,-73.0812253
Mojo Cafe,43.395931,-72.6973081
CVS Pharmacy,42.396912,-71.104341
Figs,42.3736375,-71.062397
Subway,41.2857374,-72.4507979
McDonald's,42.2984375,-73.2744763
Gracenote Coffee Roasters,42.3515263,-71.0581273
Moxie,41.2819477,-72.5935794
Gourmet Wok,41.2945204,-72.7822834
Dunkin' Donuts,41.2955164,-72.7828817
Starbucks,41.2774608,-72.8275955
Subway,41.2812443,-72.8302146
Governor John Fairfield School,43.4983112,-70.439869
IHOP,43.5091373,-70.4344093
Capital Good Fund,41.8143698,-71.4231274
Coffee Time Bake Shop,42.5293901,-70.8899879
Amazing Pizza,42.5277732,-70.8882528
The Moose Cafe,41.6310686,-71.1462213
Friendly's,41.8604118,-71.3540456
Taco Bell,41.8596182,-71.3542078
Papa Gino's,41.8585868,-71.3536777
Dunkin' Donuts,41.8611452,-71.3541995
Starbucks,42.2171212,-71.5412476
Dunkin' Donuts,41.7890399,-71.5167549
J'Palmerie's,41.7891119,-71.5170016
Oriental Taste,41.7884639,-71.5185681
Neo's Pizza,41.7884986,-71.518427
T's,41.7826004,-71.444717
Speedy Auto Repairs,41.7720762,-71.4091941
Dunkin' Donuts,42.205289,-71.5451442
Honey Dew,41.8942033,-71.3537796
Natalie's Pizza,41.8934662,-71.353768
Dot's Dairy Bar,41.8935392,-71.3542944
Fat Cat Grill and Bar,41.5218522,-72.091913
B&B Dockside,41.3671824,-71.8343423
Dairy Queen,41.5227609,-72.0879659
Subway,41.3638869,-71.8149462
Siena Cucina Enoteca,41.6413068,-71.4673648
Cold Stone Creamery,41.3575334,-71.809494
The UPS Store,41.6410863,-71.4664045
T's Restaurant,41.6417817,-71.4655763
Hops and Vines,42.710783,-73.1992715
TD Bank,42.7105624,-73.2044091
Springstreet Market and Cafe,42.7101446,-73.2042133
Dunkin' Donuts,42.4686009,-71.1477828
Toyo,41.5659235,-72.3234297
Tim's Bistro,41.5662278,-72.3226583
Domino's,41.5472193,-72.0944696
McDonald's,41.5677344,-72.325735
Wendy's,41.5676596,-72.3266869
Golden Dragon,41.5475837,-72.0923781
Clayground Studio,41.6412932,-71.4661619
Mondo Pizza,41.5572449,-72.6472557
Typhoon,41.5613277,-72.6500012
La Boca,41.5608775,-72.6503593
Knight Farm Apple Orchard & Farmer's Omelette Breakfast Restaurant,41.8638384,-71.5762007
House of WU,41.7099768,-71.5212256
Friendly Guy's,41.7102503,-71.5204022
Local Burger,42.9321388,-72.2778704
Adega Restaurant,42.4753666,-71.149511
KFC,41.2563643,-73.0138003
Central Grill Restaurant and Cafe,42.4784886,-71.1513141
Dunkin' Donuts,41.8144943,-71.4217296
McDonald's,41.8138466,-71.4221319
Bedford Farms,42.4872984,-71.2244238
Redstone American grill,42.4880588,-71.2238903
The Bancroft,42.4879038,-71.2224964
Ca Mea',42.2520625,-73.7901907
Once Upon A Taco,42.2516226,-73.7895818
Montague Bookmill / Lady Killigrew Cafe,42.5378504,-72.5372745
Sibies Pizza,42.3398453,-72.520898
Maya Indian Bar and Grill,42.5023832,-71.0760823
"Roots Cafe, UMass Amherst",42.3880981,-72.5306988
Bike repair station,42.390493,-72.5277881
Earthfoods,42.3881618,-72.5288189
People's Market,42.3883034,-72.5289486
Golden Grain,42.2475216,-73.7819991
The Half Moon,42.2549774,-73.7970542
Lenny's Pizzeria,40.9469895,-72.5865931
Jamesport Post Office,40.9471272,-72.5865582
Cliff's Elbow Room,40.9485818,-72.5826771
Valero,40.9491653,-72.5814915
Nice Slice,41.8180342,-71.420931
Subway,41.8184311,-71.4201803
Eri's Wings & Seafood,42.482476,-71.1510264
Ginger Root of Woburn,42.4820641,-71.1508569
Pizza Market,42.4821408,-71.1508954
The Restaurant Bar & Grille,42.4826038,-71.1505873
Ixtapa Cantina,42.4792551,-71.1516338
Dunkin' Donuts,42.4803996,-71.1511149
The Brickyard,42.4797462,-71.1516002
Tre Monté,42.480124,-71.1513961
Andrea's Pizza,42.4805956,-71.1515078
Harvard Police Station,42.50644,-71.5842685
New Baltimore Reformed Church,42.445812,-73.7888333
Jesse H. Metcalf Mess Hall,41.5255074,-71.7795914
Which Wich?,42.3953267,-71.078904
Chipotle,41.8145963,-71.4962308
Jo's Nautical Bar,42.3042954,-70.916203
Saveway Convenience Store,42.3761541,-71.9547823
Heritage Bible Chapel,42.4224492,-71.8960173
Hillside Grille,42.3193377,-71.6476534
Thornton's Restaurant,42.3449757,-71.0818503
Dunkin' Donuts,42.3627237,-73.4299148
Rutland Pharmacy,42.3762273,-71.9529795
Heavy Evie's,42.3766227,-71.953282
Rutland House of Pizza,42.3767483,-71.9529547
Yang's Kitchen,42.3761266,-71.9548447
Haffner's,42.6447958,-71.3139464
El Potro Mexican Grill,42.6455391,-71.3098438
Dunkin',42.4957612,-71.1242308
Sal's Pizza,42.4950461,-71.1236514
Tavern on the Common,42.3758601,-71.95451
Piccolo's,42.2649689,-71.786911
World of Smiles Academy,42.3152934,-71.3370172
KP's Restaurant,42.3793613,-71.9559694
Catherine Hinds Institute of Esthetics,42.4935629,-71.1372098
Woburn Creative Start,42.4965938,-71.1429283
Dunkin' Donuts,43.3628943,-72.1716798
Little Wonders Learning & Childcare Center,42.3672981,-71.9466352
Rutland Family Health Center,42.3722542,-71.9505244
Winchester Hospital Endoscopy Center,42.5063771,-71.1366152
Margaret's Resturant,41.6339916,-70.9047325
Elizabeth's,41.6339547,-70.9050193
Phyllis Bodel Childcare Center,41.3044031,-72.933783
Firehouse Subs,42.5173844,-71.1373282
Dunkin',42.5670584,-71.4239169
Starbucks,42.4982057,-71.125894
Subway,42.4969489,-71.1278522
So. Shore Divers,42.242838,-70.9621748
El Sarape,42.2203171,-70.9686019
Boloco,42.3522916,-71.0670748
Village Grill & Seafood,42.3599165,-71.1100389
Greek Corner,42.3964671,-71.1294755
Frank's Steak House,42.3954311,-71.1282868
Casa Blanca,42.6564396,-71.1403087
The Abbey,42.3851018,-71.1191244
Shwarma Shack,42.3592555,-71.0946857
Panera Bread,42.27085,-71.609496
Beijing,42.4471768,-71.2263295
Lemon Grass,42.4468304,-71.2264657
Lexington Venue,42.4477221,-71.2281502
Deerfield Community Church,43.1340022,-71.2446218
Rock City Pizza,42.3523408,-71.1404708
Taqueria El Carrizal,42.3533078,-71.1366486
Dragon Island,42.4657481,-71.0062927
Peter's Pizza,42.4658791,-71.0063229
Eastern Bank,42.45391,-71.0658038
Melrose House of Pizza,42.4546151,-71.0654219
Daniel N. Giatrelis Family and Cosmetic Dentistry,42.4689355,-71.0689264
La Q Chara,42.4687134,-71.0688748
Mother's Pizza,42.4687021,-71.0691568
Flat Black,42.2844845,-71.0644422
